feature,importance
"defense_personnel_2 CB, 4 DE, 2 DT, 1 FS, 1 ILB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 3 ILB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 2 ILB, 2 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 1 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 FS, 1 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_2 CB, 4 DE, 1 DT, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 DT, 1 FS, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 DT, 1 FS, 2 ILB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 1 DT, 1 FS, 1 ILB, 2 SS",0.0
"defense_personnel_2 CB, 3 DT, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 DE, 3 DT, 1 FS, 2 MLB, 2 NT, 1 OLB",0.0
"defense_personnel_2 DE, 3 DT, 1 FS, 1 ILB, 3 MLB, 1 OLB",0.0
"defense_personnel_2 DE, 2 DT, 3 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_2 DE, 2 DT, 2 ILB, 2 NT, 3 OLB",0.0
"defense_personnel_2 DE, 2 DT, 2 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 DE, 1 DT, 4 ILB, 2 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 DE, 1 DT, 3 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_2 DE, 1 DT, 2 FS, 3 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 DE, 1 DT, 2 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 DE, 1 DT, 1 FS, 4 ILB, 2 NT, 1 OLB",0.0
"defense_personnel_2 CB, 4 DT, 2 FS, 2 ILB, 1 OLB",0.0
"defense_personnel_2 CB, 4 DT, 2 FS, 1 ILB, 2 OLB",0.0
"defense_personnel_2 CB, 4 DT, 1 FS, 2 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DT, 1 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 3 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 3 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 3 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 2 ILB, 2 OLB, 3 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 2 FS, 3 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 2 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_2 DE, 4 DT, 1 MLB, 3 OLB, 1 SS",0.0
"defense_personnel_2 DE, 4 DT, 1 FS, 2 MLB, 2 SS",0.0
"defense_personnel_2 DE, 4 DT, 1 FS, 1 ILB, 3 OLB",0.0
"defense_personnel_2 DE, 3 DT, 3 ILB, 1 NT, 2 SS",0.0
"defense_personnel_2 DE, 3 DT, 2 MLB, 3 OLB, 1 SS",0.0
"defense_personnel_2 DE, 3 DT, 2 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 DE, 3 DT, 1 FS, 3 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 DE, 3 DT, 1 FS, 2 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_2 DL, 4 LB, 4 DB",0.0
"defense_personnel_2 DL, 2 LB, 6 DB",0.0
"defense_personnel_2 DL, 2 LB, 4 DB, 1 TE,2 WR",0.0
"defense_personnel_2 DL, 1 LB, 8 DB",0.0
"defense_personnel_2 DL, 1 LB, 7 DB",0.0
"defense_personnel_2 DL, 1 LB, 4 DB, 1 RB,3 WR",0.0
"defense_personnel_2 DE, 4 DT, 3 FS, 1 MLB, 1 OLB",0.0
"defense_personnel_2 DE, 4 DT, 2 FS, 2 ILB, 1 OLB",0.0
"defense_personnel_1 CB, 1 DE, 3 DT, 2 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 3 DT, 2 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 3 DT, 1 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 2 FS, 3 MLB, 1 OLB, 1 SS, 1 TE, 1 WR",0.0
"defense_personnel_1 CB, 1 DE, 2 FS, 3 ILB, 3 NT, 1 OLB",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 4 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 2 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 1 MLB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 3 OLB",0.0
"defense_personnel_1 CB, 1 DE, 2 DT, 1 FS, 2 MLB, 2 NT, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 1 FS, 1 ILB, 2 NT, 3 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 4 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 3 FS, 2 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 3 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 1 FS, 3 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 DT, 2 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 DL, 4 LB, 4 DB, 1 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 1 TE,2 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 1 RB,2 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 1 RB,1 TE,1 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 1 RB,1 QB,1 WR",0.0
"defense_personnel_0 DL, 4 LB, 3 DB, 2 RB,2 WR",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 3 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 3 FS, 1 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 2 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 3 OLB",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 ILB, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 3 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 3 ILB, 1 NT, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 2 MLB, 2 NT, 1 SS",0.0
"defense_personnel_0 DL, 2 LB, 5 DB, 1 TE,3 WR",0.0
"defense_personnel_0 DL, 2 LB, 3 DB, 2 RB,2 TE,2 WR",0.0
"defense_personnel_0 DL, 2 LB, 2 DB, 2 RB,1 TE,4 WR",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 2 MLB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 2 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 1 ILB, 4 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 FB, 1 MLB, 1 OLB, 1 SS, 1 TE, 2 WR",0.0
"defense_personnel_3 CB, 1 DE, 1 DT, 3 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 2 MLB, 2 SS, 2 WR",0.0
"defense_personnel_0 DL, 4 LB, 6 DB, 1 WR",0.0
"defense_personnel_0 DL, 4 LB, 6 DB",0.0
"defense_personnel_0 DL, 4 LB, 5 DB, 1 RB,1 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 3 WR",0.0
"defense_personnel_0 DL, 4 LB, 4 DB, 2 RB,1 WR",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 2 NT, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 3 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 1 FS, 3 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_0 DL, 4 LB, 3 DB, 1 RB,1 TE,2 WR",0.0
"defense_personnel_0 DL, 3 LB, 5 DB, 2 TE,1 WR",0.0
"defense_personnel_0 DL, 3 LB, 5 DB, 2 RB,1 WR",0.0
"defense_personnel_0 DL, 3 LB, 5 DB, 1 RB,2 WR",0.0
"defense_personnel_0 DL, 3 LB, 4 DB, 2 TE,2 WR",0.0
"defense_personnel_0 DL, 3 LB, 4 DB, 2 RB,1 TE,1 WR",0.0
"defense_personnel_0 DL, 3 LB, 4 DB, 1 RB,2 WR",0.0
"defense_personnel_0 DL, 3 LB, 4 DB, 1 RB,1 TE,2 WR",0.0
"defense_personnel_0 DL, 2 LB, 9 DB",0.0
"defense_personnel_0 DL, 2 LB, 5 DB, 4 WR",0.0
"defense_personnel_0 DL, 2 LB, 5 DB, 2 RB,2 WR",0.0
"offense_personnel_6 OL, 3 RB, 0 TE, 1 WR",0.0
"offense_personnel_6 OL, 2 RB, 1 TE, 0 WR,1 DL",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 MLB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 3 OLB",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 1 WR",0.0
"defense_personnel_2 CB, 1 DE, 1 FS, 2 ILB, 2 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 FS, 2 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 FS, 1 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 FS, 1 ILB, 1 NT, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 FB, 1 FS, 1 ILB, 1 OLB, 2 SS, 2 WR",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 3 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 3 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 2 ILB, 2 OLB, 3 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 2 ILB, 2 NT, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 1 ILB, 1 OLB, 3 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 1 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 3 MLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 2 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 ILB, 2 NT, 2 OLB, 2 SS",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 1 RB, 3 T, 1 TE, 1 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 1 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 2 QB, 3 T, 3 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 2 QB, 3 T, 2 TE, 1 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 2 QB, 3 T, 1 TE, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 2 QB, 1 RB, 3 T, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 2 QB, 1 RB, 3 T, 1 TE, 1 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 1 QB, 4 T, 1 TE, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 1 G, 1 QB, 3 T, 4 WR",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 ILB, 1 OLB, 3 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 3 ILB, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 2 MLB, 1 NT, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 2 ILB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 2 ILB, 1 OLB",0.0
defense_personnel_,0.0
"offense_personnel_8 OL, 1 RB, 1 TE, 0 WR",0.0
"offense_personnel_7 OL, 2 RB, 1 TE, 0 WR",0.0
"offense_personnel_7 OL, 0 RB, 4 TE, 0 WR",0.0
"offense_personnel_7 OL, 0 RB, 3 TE, 0 WR",0.0
"offense_personnel_7 OL, 0 RB, 1 TE, 0 WR,1 P,1 LS,1 K",0.0
"offense_personnel_7 OL, 0 RB, 0 TE, 0 WR,1 P,1 LS,1 DL,1 K",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 2 FS, 3 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 2 FS, 2 ILB, 1 SS",0.0
"offense_personnel_6 OL, 1 RB, 2 TE, 0 WR,1 LB",0.0
"offense_personnel_6 OL, 1 RB, 1 TE, 0 WR,2 DL",0.0
"offense_personnel_6 OL, 1 RB, 0 TE, 0 WR,1 P,1 LS,1 DL,1 K",0.0
"offense_personnel_6 OL, 0 RB, 2 TE, 2 WR",0.0
"offense_personnel_6 OL, 0 RB, 2 TE, 0 WR,1 P,1 LS,1 K",0.0
"offense_personnel_6 OL, 0 RB, 1 TE, 3 WR",0.0
"offense_personnel_5 G, 1 QB, 2 RB, 1 T, 2 TE",0.0
"offense_personnel_4 RB, 0 TE, 1 WR",0.0
"offense_personnel_4 G, 1 QB, 1 RB, 2 T, 3 TE",0.0
"offense_personnel_4 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 2 FS, 1 MLB, 2 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 DT, 1 MLB, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 2 FS, 1 ILB, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 1 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 1 FS, 2 ILB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 1 FS, 1 ILB, 1 NT, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 3 ILB, 2 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 3 ILB, 2 NT",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 3 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 1 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 1 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_3 CB, 1 DE, 2 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",0.0
"offense_personnel_3 RB, 0 TE, 0 WR,1 P,4 LB,1 LS,2 DB",0.0
"offense_personnel_3 ILB, 1 LS, 3 OLB, 1 P, 1 SS, 1 TE, 1 WR",0.0
"offense_personnel_3 G, 2 QB, 1 RB, 2 T, 1 TE, 2 WR",0.0
"offense_personnel_3 G, 1 QB, 2 T, 5 WR",0.0
"offense_personnel_3 G, 1 QB, 2 T, 2 TE, 3 WR",0.0
"offense_personnel_3 G, 1 QB, 2 RB, 2 T, 3 WR",0.0
"defense_personnel_3 CB, 1 DT, 1 FS, 2 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_3 CB, 1 DT, 1 FS, 1 NT, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DT, 1 FS, 1 ILB, 2 NT, 3 OLB",0.0
"defense_personnel_3 CB, 1 DT, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DE, 3 MLB, 1 OLB, 1 QB, 1 SS, 1 WR",0.0
"defense_personnel_3 CB, 1 DE, 3 FS, 3 ILB, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 3 FS, 1 ILB",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 2 FS, 1 MLB, 1 OLB",0.0
"defense_personnel_3 CB, 1 DE, 3 DT, 2 FS, 1 ILB, 1 SS",0.0
"offense_personnel_2 RB, 3 TE, 1 WR",0.0
"offense_personnel_2 RB, 2 TE, 1 WR,1 P,2 LB,1 LS,2 DB",0.0
"offense_personnel_2 RB, 1 TE, 4 WR",0.0
"defense_personnel_3 CB, 1 DT, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 DT, 2 FS, 1 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DT, 1 ILB, 1 NT, 2 OLB, 3 SS",0.0
"defense_personnel_3 CB, 1 DT, 1 FS, 2 MLB, 2 OLB, 2 SS",0.0
"offense_personnel_4 G, 1 QB, 1 RB, 1 T, 4 WR",0.0
"offense_personnel_3 RB, 2 TE, 0 WR,1 P,1 LB,1 LS,1 DL,2 DB",0.0
"offense_personnel_3 RB, 2 TE, 0 WR",0.0
"offense_personnel_3 RB, 1 TE, 0 WR,1 P,3 LB,1 LS,2 DB",0.0
"offense_personnel_3 RB, 0 TE, 3 WR",0.0
"defense_personnel_3 CB, 1 FS, 2 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_3 CB, 1 FS, 2 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 FS, 1 MLB, 1 NT, 2 OLB, 3 SS",0.0
"defense_personnel_3 CB, 1 FS, 1 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 FS, 1 ILB, 1 OLB, 1 RB, 1 SS, 2 TE, 1 WR",0.0
"defense_personnel_3 CB, 1 FS, 1 ILB, 1 NT, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 1 DT, 3 FS, 1 NT, 3 OLB",0.0
"defense_personnel_3 CB, 1 DT, 3 FS, 1 ILB, 3 OLB",0.0
"defense_personnel_3 CB, 1 DT, 3 FS, 1 ILB, 1 NT, 2 OLB",0.0
"offense_personnel_3 G, 1 QB, 2 RB, 2 T, 2 TE, 1 WR",0.0
"offense_personnel_3 G, 1 QB, 1 RB, 3 T, 3 WR",0.0
"defense_personnel_4 DL, 2 LB, 4 DB",0.0
"offense_personnel_3 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",0.0
"offense_personnel_3 C, 1 G, 1 QB, 1 RB, 1 T, 2 TE, 2 WR",0.0
"offense_personnel_3 C, 1 FB, 1 G, 1 QB, 1 RB, 1 T, 1 TE, 2 WR",0.0
"offense_personnel_2 RB, 1 TE, 2 WR,1 P,3 LB,1 LS,1 DB",0.0
"offense_personnel_2 RB, 1 TE, 2 WR,1 P,2 LB,1 LS,2 DB",0.0
"offense_personnel_2 RB, 1 TE, 1 WR,1 P,4 LB,1 LS,1 DB",0.0
"offense_personnel_2 RB, 1 TE, 1 WR,1 P,2 LB,1 LS,1 DL,2 DB",0.0
"offense_personnel_2 RB, 0 TE, 4 WR",0.0
"offense_personnel_2 RB, 0 TE, 1 WR,4 LB,1 DL,3 DB",0.0
"offense_personnel_2 RB, 0 TE, 0 WR,1 P,5 LB,1 LS,2 DB",0.0
"offense_personnel_2 RB, 0 TE, 0 WR,1 P,4 LB,1 LS,3 DB",0.0
"offense_personnel_2 QB, 6 OL, 1 RB, 2 TE, 0 WR",0.0
"offense_personnel_2 QB, 6 OL, 1 RB, 0 TE, 2 WR",0.0
"offense_personnel_2 QB, 3 RB, 0 TE, 1 WR",0.0
"defense_personnel_3 CB, 1 FS, 2 ILB, 2 OLB, 3 SS",0.0
"defense_personnel_3 CB, 1 FS, 2 ILB, 1 NT, 3 OLB, 1 TE",0.0
"offense_personnel_2 G, 1 QB, 2 RB, 3 T, 1 TE, 2 WR",0.0
"offense_personnel_2 G, 1 QB, 1 RB, 4 T, 3 WR",0.0
"offense_personnel_2 G, 1 QB, 1 RB, 4 T, 2 TE, 1 WR",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 2 FS, 2 ILB, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 2 FS, 2 ILB, 1 OLB",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 ILB, 1 NT, 3 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 ILB, 1 NT, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 FS, 1 MLB, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 FS, 1 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 2 FS, 1 ILB, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 1 MLB, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 FS, 4 ILB, 2 NT",0.0
"defense_personnel_2 CB, 1 DE, 2 FS, 2 ILB, 1 RB, 1 TE, 2 WR",0.0
"defense_personnel_2 CB, 1 DE, 2 FS, 1 ILB, 2 NT, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 4 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 4 FS, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 4 FS, 1 ILB, 1 OLB",0.0
"defense_personnel_2 CB, 1 DE, 2 DT, 3 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 ILB, 1 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 3 OLB, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 2 MLB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB",0.0
"offense_personnel_2 RB, 1 TE, 3 WR",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 3 OLB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 3 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 3 ILB, 1 NT, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 3 FS, 2 ILB",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 3 FS, 1 ILB, 1 OLB",0.0
"defense_personnel_3 CB, 2 DE, 1 DT, 2 MLB, 1 OLB, 2 SS",0.0
"offense_personnel_2 QB, 2 RB, 2 TE, 0 WR",0.0
"offense_personnel_2 QB, 2 RB, 0 TE, 2 WR",0.0
"offense_personnel_2 QB, 1 RB, 3 TE, 0 WR",0.0
"offense_personnel_2 QB, 0 RB, 3 TE, 1 WR",0.0
"offense_personnel_2 QB, 0 RB, 2 TE, 2 WR",0.0
"offense_personnel_2 QB, 0 RB, 1 TE, 3 WR",0.0
"offense_personnel_2 G, 1 QB, 3 T, 2 TE, 3 WR",0.0
"offense_personnel_2 G, 1 QB, 3 T, 1 TE, 4 WR",0.0
"offense_personnel_2 G, 1 QB, 2 RB, 3 T, 2 TE, 1 WR",0.0
"offense_personnel_2 C, 3 G, 1 QB, 2 RB, 2 T, 1 TE",0.0
"offense_personnel_2 C, 3 G, 1 QB, 1 RB, 3 T, 1 TE",0.0
"offense_personnel_2 C, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 1 WR",0.0
"offense_personnel_2 C, 2 G, 1 QB, 2 T, 1 TE, 3 WR",0.0
"defense_personnel_3 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 2 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 FS, 4 ILB, 1 NT",0.0
"defense_personnel_3 CB, 2 DE, 1 FS, 3 ILB, 1 NT, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 FS, 2 MLB, 2 NT, 1 SS",0.0
"defense_personnel_3 CB, 2 DE, 1 FS, 2 ILB, 3 OLB",0.0
